IdMin,IdMax,Index,TableOffset,Text 
601000,601050,601024,99954," 5.  ONLINE CONDUCT.   5.1 BNEE does not pre-screen content that may be posted or online chats and does not assume any responsibility or liability for content that is generated by users in connection with the Game.  BNEE does not assume any liability for any failure to remove, or any delay in removing, content. However, we reserve the right to remove or request that the third party service provider remove content that is objectionable to us for any reason. This determination is in our sole discretion and is final.  If BNEE objects to content that you created, BNEE may in its sole discretion (either itself or if applicable by request to the third party service provider): (i) remove content; (ii) give warnings; (iii) restrict your access when you break the rules; or (iv) suspend or terminate your use without any notice to you.  In addition, BNEE , may, in its sole discretion, terminate this agreement, in part, immediately and without notice if your online conduct breaches this agreement or infringes any third  601000,601050,601025,108420,  6. LIMITATION ON DAMAGES.   6.1 TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL BNEE, ITS PARENT, SUBSIDIARIES, SUPPLIERS OR LICENSORS OR THEIR RESPECTIVE DIRECTORS, OFFICERS, EMPLOYEES, CONTRACTORS, OR AGENTS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT, EXEMPLARY, PUNITIVE OR CONSEQUENTIAL DAMAGES WHATSOEVER ARISING OUT OF THE POSSESSION, USE OF OR INABILITY TO USE THE GAME OR THE FAILURE TO PROVIDE SUPPORT SERVICES, EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.  THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER FRAUD, MISREPRESENTATION, BREACH OF CONTRACT, NEGLIGENCE, PERSONAL INJURY, PRODUCTS LIABILITY, INTELLECTUAL PROPERTY INFRINGEMENT, OR ANY OTHER THEORY.  IN ANY CASE, BNEE'S AND ITS LICENSORS’ ENTIRE LIABILITY UNDER ANY PROVISION OF THIS AGREEMENT SHALL BE LIMITED TO THE AMOUNT ACTUALLY PAID BY YOU FOR THE GAME.    6.2 BNEE AND ITS LICENSORS MAKE NO PROMISE OR WARRANTY THAT THE GAME WILL WORK PROPERLY.  YOU ACKNOWLEDGE AND AGR 601000,601050,601026,113264, 7. TERMINATION/SUPSENSION OF SERVICE.  BNEE retains the right, at its sole discretion, to either terminate or suspend immediately your access to the Game. If BNEE terminates or suspends your access to the Game, you will: (i) lose access to the Game upon termination and/or for the duration of the suspension and/or (ii) lose the balance of any items, points, or character progress in the Game.  In the event the Game is terminated, you must destroy all copies of the Game and all of its component parts."
601000,601050,601027,114276,"  8.  PRIVACY. BNEE respects your privacy rights and is committed to protecting your personal information.  Any personal information supplied by you to BNEE online or via any BNEE controlled website will be subject to the privacy policy posted at http://www.bandainamcoent.eu/pivacy-policy. Notwithstanding what is stated in the privacy policy, if you use any online services, such as online play or the downloading and uploading of content, BNEE and its affiliates may also collect, use, store, transmit and publicly display statistical data regarding game play (including scores, rankings and achievements), or identify content that is created and shared by you with other players.   "
601000,601050,601028,115652," 9. INJUNCTION.  Because BNEE would be irreparably damaged if the terms of this agreement were not specifically enforced, you agree that BNEE and/or its licensors shall be entitled, without bond, other security or proof of damages, to appropriate equitable remedies with respect to breaches of this agreement, in addition to such other remedies as BNEE may otherwise have under applicable laws."
601000,601050,601029,116444," 10. INDEMNITY.  You agree to indemnify, defend and hold BNEE, its licensors and each of their respective partners, affiliates, contractors, officers, directors, employees and agents harmless from all damages, losses and expenses arising directly or indirectly from your acts and omissions to act in using the Game pursuant to the terms of this agreement. "
601000,601050,601030,117160,"  11. APPLICABLE LAW AND JURISDICTION. This Agreement shall be interpreted in accordance with and governed by the laws of France. Any dispute arising in connection with this Agreement, which cannot be settled amicably after reasonable efforts, shall be submitted to the jurisdiction of the Commercial Court of Lyon."
601000,601050,601031,117794," 12. MISCELLANEOUS. If any provision of this Agreement is held to be invalid or unenforceable, such provision shall be struck and the remaining provisions shall be enforced.  BNEE’s failure to act with respect to a breach by you or others does not waive its right to act with respect to subsequent or similar breaches.  You may not assign or transfer this Agreement or your rights hereunder, and any attempt to the contrary is void. This Agreement sets forth the entire understanding and agreement between BNEE and you with respect to the subject matter hereof. "
601000,601050,601032,118922," 13. RELATIONSHIP TO OTHER TERMS OF USE.  This EULA applies to all online service, content, Games, and products, and may be incorporated in to additional Game-specific terms of use.  In the event of a conflict between this EULA and a Game-specific terms of use document, this EULA shall control (unless specifically stated otherwise in the Game-specific terms of use)."
601000,601050,601033,119662,"  If you have any questions concerning this license, you may contact BNEE through BNEE customer service at www.bandainamcoent.eu or BANDAI NAMCO Entertainment Europe, 49-51,"rue des Docks – CS 90618 – 69258 Lyon Cedex 09 – France. ""
601000,601050,601034,120128,"Terms and Conditions"
601000,601050,601035,120170," BANDAI NAMCO ENTERTAINMENT ASIA PTE LTD DARK SOULS™ III END USER LICENSE AGREEMENT (“EULA”) IMPORTANT - READ CAREFULLY:   This End User License Agreement (“EULA”) may be updated from time to time. Your continued use of this software after a revised version has been posted or communicated to you constitutes acceptance by you of its terms. THE BANDAI NAMCO ENTERTAINMENT’S VIDEO GAME YOU ARE USING (WHICH INCLUDES COMPUTER GAME, MEDIA, AND RELATED DOCUMENTATION IN PRINTED OR ELECTRONIC FORM) IS LICENSED TO YOU ON THE TERMS SET FORTH BELOW, WHICH CONSTITUTE A LEGAL AGREEMENT BETWEEN YOU AND BANDAI NAMCO ENTERTAINMENT ASIA PTE LTD ("BNE ASIA").  BY PLAYING THE VIDEO GAME (EITHER ON YOUR HOME CONSOLE OR ONLINE), AND/OR INSTALLING OR OTHERWISE USING THE GAME PROGRAM, YOU AGREE TO BE LEGALLY BOUND BY THE TERMS OF THIS AGREEMENT WITH BNE ASIA.    The Dark Souls III game, including without limitation any multi-player, online, or downloadable portions thereof (the “Game”) is protected by the copyright laws of Sin 601000,601050,601036,123118, 1. PRECONDITIONS OF THE LICENSE.  The grant of license as set forth in Section 2 below is specifically conditioned upon the following: a. You have accepted all of the terms in this EULA, and any additional terms as may be applicable to the Game you are playing, which is evidenced by your use of the Game; b. You will comply with all of the terms in this EULA until such time as you have completed and permanently terminated your use of the Game by deleting all aspects of the Game from your machine (e.g., account deletion, deletion of Game-related files, destruction of the physical media on which the copy of the Game in your possession exists, etc.); c. You will use the Game only on a single home videogame entertainment system running validly licensed copies of operating systems on which the Game was designed to operate (the “Hardware”); and d. You will refrain from using any hacks, cracks, bots, or third party Game which may modify, temporarily or permanently, the code or the user experience of the Game, w 601000,601050,601037,125346, 2. LIMITED USE LICENSE.  BNE ASIA grants you the non-exclusive, non-transferable, revocable, limited right and license to use one copy of the Game solely for your personal use with the Hardware.  Commercial use of the Game is prohibited. To play the Game and/or access any online content related to the Game, you must have legally obtained the Game from BNE ASIA, and all applicable or required Hardware and/or third party game to operate the Game and/or access any online, multi-player or download portion of the Game (which we do not provide).  You are responsible for paying all fees and taxes for any Hardware and other costs you may incur to access the Game, including internet service or other third party charges required to access any multi-player, online or downloadable portions of the Game (if applicable).  Neither this agreement nor use of the Game entitles you to any future releases of the Game, nor to any expansions, sequels or similar or ancillary products. BNE ASIA may, on its sole discretion, change,  601000,601050,601038,128330, 3. OWNERSHIP.  All intellectual property rights in and to the Game (including but not limited to video, audio and other content incorporated therein or later downloaded) and title to any and all copies thereof are owned by BNG ASIA or its licensors, and you receive no right or interest therein other than the limited license in Section 2 hereof. You may not do any of the following: ･Copy the Game except a single backup copy; ･Sell, rent, lease, license, distribute or otherwise transfer or make the Game available to any other person, in whole or in part, or use the Game or any part thereof in any commercial context, including but not limited to use on a commercial website or in a service bureau, "cyber cafe", computer gaming center or any other commercial location in which multiple users who have not each separately purchased the Game may access the Game program. BNG ASIA may offer a separate site license agreement to permit you to make the Game  available for commercial use; see the contact information belo 601000,601050,601039,131268, 4.    SECURITY MEASURES/PROTECTIONS. Certain security measures may be required in order for you to make full use of the Game, including without limitation the requirement to register the Game with a serial code, the requirement to have continual access to the Internet, and/or the acceptance of security/digital rights management features.  Failure to accept the security measures may partially or completely impair your use of the Game. "
601000,601050,601040,132152," 5.  ONLINE CONDUCT.   5.1 BNE ASIA does not pre-screen content that may be posted and does not assume any responsibility or liability for content that is generated by users in connection with the Game. BNE ASIA does not assume any liability for any failure to remove, or any delay in removing, content. However, we reserve the right to remove or request that the third party service provider remove content that is objectionable to us for any reason. This determination is in our sole discretion and is final. If BNE ASIA objects to content that you created, BNE ASIA may in its sole discretion (either itself or if applicable by request to the third party service provider): (i) remove content; (ii) give warnings; (iii) restrict your access when you break the rules; or (iv) suspend or terminate your use without any notice to you. In addition, BNE ASIA, may, on its sole discretion, terminate this agreement, in part, immediately and without notice if your online conduct breaches this agreement or infringes any third  601000,601050,601041,140548, 6. USER-GENERATED CONTENT.  In exchange for use of the Game, and to the extent that your contributions through use of the Game give rise to any copyright interest, you hereby grant BNE ASIA an exclusive, perpetual, irrevocable, royalty-free, fully transferable and sub-licensable worldwide right and license to use your contributions in any way and for any purpose in connection with the Game and related goods and services including the rights to reproduce, copy, adapt, modify, perform, create derivative works from, display, publish, broadcast, transmit, or otherwise use, distribute, exploit and communicate to the public by any and all means and media whether now known or hereafter devised without any further notice or compensation of any kind to you for the whole duration of protection granted to intellectual property rights by applicable laws and international conventions. To the extent permitted by applicable law, you hereby waive any moral rights of paternity, publication, reputation, or attribution with r 601000,601050,601042,143178, 7. LIMITATION ON DAMAGES.   7.1 TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL BNE ASIA, ITS PARENT, SUBSIDIARIES, SUPPLIERS OR LICENSORS OR THEIR RESPECTIVE DIRECTORS, OFFICERS, EMPLOYEES, CONTRACTOR OR AGENTS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT, EXEMPLARY, PUNITIVE OR CONSEQUENTIAL DAMAGES WHATSOEVER ARISING OUT OF THE POSSESSION, USE OF OR INABILITY TO USE THE GAME OR THE FAILURE TO PROVIDE SUPPORT SERVICES, EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.  THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER FRAUD, MISREPRESENTATION, BREACH OF CONTRACT, NEGLIGENCE, PERSONAL INJURY, PRODUCTS LIABILITY, INTELLECTUAL PROPERTY INFRINGEMENT OR ANY OTHER THEORY.  IN ANY CASE, BNE ASIA'S AND ITS LICENSORS’ ENTIRE LIABILITY UNDER ANY PROVISION OF THIS AGREEMENT SHALL BE LIMITED TO THE AMOUNT ACTUALLY PAID BY YOU FOR THE GAME.    7.2 BNE ASIA AND ITS LICENSORS MAKE NO PROMISE OR GUARANTEE THAT THE GAME WILL WORK PROPERLY.  YOU ACKNOWLEDG 601000,601050,601043,148074, 8. TERMINATION/SUPSENSION OF SERVICE.  BNE ASIA retains the right, at its sole discretion, to either terminate or suspend your access to the Game. If BANDAI NAMCO terminates or suspends your access to the Game, you will: (i) lose access to the Game upon termination and/or for the duration of the suspension and/or (ii) lose the balance of any items, points or character progress in the Game.  In the event the Game is terminated, you must destroy all copies of the Game and all of its component parts."
601000,601050,601044,149084," 9.  PRIVACY. BNE ASIA respects your privacy rights and is committed to protecting your personal information.  Any personal information supplied by you to BNE ASIA online or via any BNE ASIA controlled website will be subject to the privacy policy posted at https://www.bandainamcoent.com.au/. Notwithstanding what is stated in the privacy policy, if you use any online services, such as online play or the downloading and uploading of content, BNE ASIA and its affiliates may also collect, use, store, transmit and publicly display statistical data regarding game play (including scores, rankings and achievements), or identify content that is created and shared by you with other players.  "
601000,601050,601045,150472," 10. INJUNCTION.  Because BNE ASIA would be irreparably damaged if the terms of this agreement were not specifically enforced, you agree that BNE ASIA and/or its licensors shall be, without bond, other security or proof of damages, to appropriate equitable remedies with respect to breaches of this agreement, in addition to such other remedies as BNE ASIA may otherwise have under applicable laws. "
601000,601050,601046,151274," 11. INDEMNITY.  You agree to indemnify, defend and hold BNE ASIA, its licensors and each of their respective partners, affiliates, contractors, officers, directors, employees and agents harmless from all damages, losses and expenses arising directly or indirectly from your acts and omissions to act in using the Game pursuant to the terms of this agreement.  "
601000,601050,601047,152000," 12.  APPLICABLE LAW AND JURISDICTION. This Agreement shall be interpreted in accordance with and governed by the laws of Singapore. "
601000,601050,601048,152270," 13. MISCELLANEOUS. If any provision of this Agreement is held to be invalid or unenforceable, such provision shall be struck and the remaining provisions shall be enforced.  BNE ASIA’s failure to act with respect to a breach by you or others does not waive its right to act with respect to subsequent or similar breaches.  You may not assign or transfer this Agreement or your rights hereunder, and any attempt to the contrary is void. This Agreement sets forth the entire understanding and agreement between BNE ASIA and you with respect to the subject matter hereof.  "
601000,601050,601049,153416," 14. RELATIONSHIP TO OTHER TERMS OF USE.  This EULA applies to all online service, content, Games and products, and may be incorporated into additional Game-specific terms of use.  In the event of a conflict between this EULA and Game-specific terms of use document, this EULA shall control (unless specifically stated otherwise in the Game-specific terms of use)."
601000,601050,601050,154148," If you have any questions concerning this license, you may contact BNE ASIA through BNE ASIA customer service at support@bandainamcoent.asia or BNE ASIA, 298 Tiong Bahru Road, Central Plaza ##11-01/02 Singapore 168730.  "
602000,602050,602000,154596,"Terms and Conditions"
602000,602050,602001,154638," BANDAI NAMCO ENTERTAINMENT AMERICA INC. DARK SOULS™ III END USER LICENSE AGREEMENT IMPORTANT - READ CAREFULLY: Last Updated: December 17, 2015 This End User License Agreement (this “EULA”) may be updated from time to time. Your continued use of the Game (as defined below) after a revised version has been communicated to you constitutes acceptance by you of its terms. THE GAME IS LICENSED TO YOU ON THE TERMS SET FORTH IN THIS EULA, WHICH CONSTITUTES A LEGAL AGREEMENT BETWEEN YOU AND BANDAI NAMCO ENTERTAINMENT AMERICA INC. (“BNEA”).  BY ACCESSING, PLAYING, INSTALLING, OR OTHERWISE USING THE GAME IN ANY WAY, YOU AGREE TO BE LEGALLY BOUND BY THE TERMS OF THIS EULA WITH BNEA. YOUR USE OF THE GAME IS ALSO SUBJECT TO THE TERMS AND CONDITIONS SET FORTH IN THE STEAM™ SUBSCRIBER AGREEMENT AND/OR ANY OTHER TERMS SET FORTH BY VALVE CORPORATION IN RELATION TO THE STEAM SERVICE. THIS EULA CONTAINS, AMONG OTHER THINGS, AN ARBITRATION PROVISION CONTAINING A CLASS ACTION WAIVER. IF YOU LIVE OUTSIDE THE UNITED STATES O 602000,602050,602002,158252, 1. PRECONDITIONS OF THE LICENSES.  The licenses granted in this EULA are specifically conditioned upon the following and your full compliance with all other terms and conditions set forth in this EULA: • You have reached the age of majority in your jurisdiction. If you are under the age of majority in your jurisdiction, your legal representative (e.g., a parent or a person who has parental authority) must agree on your behalf to comply, and take full responsibility for your compliance, with this EULA prior to your use of the Game;  • You agree to and comply with all of the terms in this EULA, and any additional terms as may be applicable to the Game, which acceptance is evidenced by your access to and use of the Game; • You access and use the Game only on local machines running validly-licensed copies of operating systems on which the Game is designed to operate and which meet the minimum requirements set by BNEA (collectively, the “Hardware”);  • You do not use any hacks, cracks, bots, or third-party softw 602000,602050,602003,160720, 2. LIMITED USE LICENSE.  Subject to the terms of this EULA, BNEA grants you the non-exclusive, non-transferable, revocable, limited right and license to access and use one copy of the Game solely for your personal use with the Hardware.  Commercial use of the Game is prohibited.  To access and use the Game, you must have legally obtained the Game from BNEA and all Hardware and/or third-party products and services required to operate the Game and/or access any online, multi-player, or downloadable portion of the Game that BNEA does not provide.  You are responsible for paying all fees, taxes, and other costs you may incur to access and use the Game, including, but not limited to, costs for any Hardware, Internet service, or other third-party products and services required to access any multi-player, online, or downloadable portions of the Game.  Neither this EULA nor your access to or use of the Game entitles you to any future releases of the Game or any expansions, sequels, or similar or ancillary products. 602000,602050,602004,162986, 3. VIRTUAL ITEMS. 3.1. BNEA may offer you the ability to earn a limited license to virtual goods and services made available by BNEA in the Game (collectively, “Virtual Items”).  If BNEA offers the ability to earn such licenses, BNEA hereby grants you a non-exclusive, non-transferable, revocable, limited right and license to such Virtual Items, as applicable, for your personal, non-commercial use exclusively in the Game, subject to the terms of this EULA and your compliance therewith. 3.2. You may only use Virtual Items in the Game and are not redeemable for money or monetary value from BNEA or any other person or entity, except as otherwise required by applicable law.  Virtual Items do not have an equivalent value in real currency and do not act as a substitute for real currency.  Neither BNEA nor any other person or entity has any obligation to exchange Virtual Items for anything of value, including, but not limited to, real currency.  You acknowledge and agree that BNEA may engage in actions that may imp 602000,602050,602005,166818, 4. OWNERSHIP.  All intellectual property rights in and to the Game (including, but not limited to, video, audio, and other content incorporated therein or later downloaded) and title to any and all copies thereof are owned by BNEA or its licensors, and you receive no right or interest therein, except for the limited licenses expressly provided herein. 4.1. You may not do any of the following: • Copy the Game except for a single backup copy; • Sell, rent, lease, license, distribute, or otherwise transfer or make the Game available to any other person, in whole or in part, or use the Game or any part thereof in any commercial context, including, but not limited to, on a commercial website or in a service bureau, “cyber café,” computer gaming center, or any other commercial location in which a user may access, view, or use the Game or the Game’s elements who has not purchased or been authorized by BNEA; • Reverse engineer, derive source code, modify, decompile, disassemble, or create derivative works of the Ga 602000,602050,602006,169622, 5. SECURITY MEASURES/PROTECTIONS. Certain security measures may be required in order for you to make full use of the Game, including, without limitation, the requirement to register the Game with a serial code, the requirement to have continuous access to the Internet, and/or the acceptance of security/digital rights management features.  Failure to accept the security measures may partially or completely impair your use of the Game."
602000,602050,602007,170502," 6. USER-GENERATED CONTENT. In exchange for access to and use of the Game and to the extent that you create content through access to and use of the Game (“User-Generated Content”), you hereby grant BNEA an exclusive, perpetual, irrevocable, royalty-free, fully transferable, and sub-licensable worldwide right and license to use User-Generated Content in any way and for any purpose in connection with the Game and related goods and services, including the rights to reproduce, copy, adapt, modify, perform, create derivative works from, display, publish, broadcast, transmit, or otherwise use, distribute, exploit, and communicate to the public by any and all means and media whether now known or hereafter devised without any further notice or compensation of any kind to you for the whole duration of protection granted to intellectual property rights by applicable laws and international conventions.  To the extent permitted by applicable law, you hereby waive any moral rights of paternity, publication, reputation,  602000,602050,602008,173146, 7. ONLINE CONDUCT. 7.1. BNEA does not pre-screen content of postings or online chats in the Game and does not assume any responsibility or liability for User-Generated Content.  BNEA does not assume any liability for any failure to remove, or any delay in removing, User-Generated Content.  Without limiting any of its other rights and remedies under this EULA or applicable law, if BNEA objects to any User-Generated Content for any reason, BNEA, in its sole discretion may (either itself or, if applicable, by request to a third-party service provider): (a) remove the User-Generated Content; (b) give warnings to applicable persons; and/or (c) restrict, suspend, or terminate access to and use of the Game without any notice or liability.   7.2. You agree that you will be personally responsible for your access to and use of the Game, and for all of your communication and activity in connection with the Game, including any User-Generated Content.   7.3. In connection your communication and activity with the Game, y 602000,602050,602009,179640, 8. LIMITATION ON DAMAGES.   8.1. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL BNEA, ITS SUPPLIERS, ITS LICENSORS, OR THEIR RESPECTIVE DIRECTORS, OFFICERS, EMPLOYEES, CONTRACTORS, OR AGENTS, BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT, EXEMPLARY, PUNITIVE, OR CONSEQUENTIAL DAMAGES WHATSOEVER ARISING OUT OF THE POSSESSION OF, ACCESS TO, USE OF, OR INABILITY TO USE THE GAME, OR THE FAILURE TO PROVIDE SUPPORT SERVICES, EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.  THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER FRAUD, MISREPRESENTATION, BREACH OF CONTRACT, NEGLIGENCE, PERSONAL INJURY, PRODUCTS LIABILITY, INTELLECTUAL PROPERTY INFRINGEMENT, OR ANY OTHER THEORY.  IN ANY CASE AND EXCEPT AS OTHERWISE REQUIRED BY APPLICABLE LAW, BNEA'S, ITS LICENSORS’, AND SUPPLIERS’ ENTIRE LIABILITY FOR ANY AND ALL DAMAGES UNDER THIS EULA SHALL BE LIMITED TO THE AMOUNT ACTUALLY PAID BY YOU FOR THE GAME.    8.2. BNEA AND ITS SUPPLIERS AND LICENSORS MAKE NO 602000,602050,602010,185302, 9. TERMINATION/SUSPENSION. 9.1. This EULA is effective upon your agreement to be bound by its terms and remains in effect until terminated by you or BNEA. You may terminate this EULA at any time by deleting and destroying any and all copies of the Game in your possession, custody, or control.  9.2. Except as otherwise prohibited by applicable law, BNEA may limit, suspend, or terminate the licenses granted hereunder and your access to and use of the Game, including, but not limited to Virtual Items and any related services and products, at any time and for any reason without notice or liability to you. 9.3. Without limiting any other rights of BNEA, if you fail to comply with the terms and conditions of this EULA, BNEA retains the right, in its sole discretion, to immediately limit, suspend, or terminate your access to and/or use of the Game. 9.4. Upon termination of this EULA, your rights to access and use the Game, including any licenses and access to Virtual Items, user data, points, character progress, a 602000,602050,602011,188226, 10. PRIVACY.  BNEA respects your privacy rights.  Any personal information supplied by you to BNEA online or via any BNEA-controlled website will be subject to the privacy policy posted at: http://www.bandainamcoent.com/company/privacy.html.  Notwithstanding what is stated in the applicable privacy policy, if you use any online services, such as online play or the downloading and uploading of content, BNEA may also collect, use, store, transmit and publicly display statistical data regarding game play (including ID, play log, play data (level, item), specifications of local machines, and residence regions), or identify content that is created and shared by you with other players."
602000,602050,602012,189608," 11. U.S. GOVERNMENT RESTRICTED RIGHTS.  The Game has been developed entirely at private expense and is provided as a “Commercial Computer Game” or “restricted computer Game.” Use, duplication, or disclosure by the U.S. Government or a U.S. Government subcontractor is subject to the restrictions set forth in subparagraph (c)(1)(ii) of the Rights in Technical Data and Computer Game clauses in DFARS 252.227-7013 or as set forth in subparagraphs (c)(1) and (2) of the Commercial Computer Game Restricted Rights clauses at FAR 52.227-19,"as applicable.  The Contractor/Manufacturer is BANDAI NAMCO Entertainment Inc., 4-5-15 Higashi Shinagawa, Shinagawa-ku, Tokyo 140-8590.  The Developer is FromSoftware, Inc., G-PLACE Sasazuka 2-26-2 Sasazuka Shibuya-ku, Tokyo 151-0073.""
602000,602050,602013,191156," 12. INJUNCTION.  Because BNEA would be irreparably damaged if the terms of this EULA were not specifically enforced, you agree that BNEA and/or its licensors and suppliers shall be entitled, without bond, other security or proof of damages, to appropriate equitable remedies with respect to breaches of this EULA, in addition to such other remedies as BNEA may otherwise have under applicable law."
602000,602050,602014,191956," 13. INDEMNITY.  You agree to indemnify, defend, and hold harmless BNEA, its licensors, its suppliers, and each of their respective officers, directors, employees, and agents from all damages, losses, and expenses, including reasonable attorneys’ fees, arising, directly or indirectly, from any violation of this EULA by you or from your acts and omissions to act in using the Game.  BNEA reserves the right to assume the exclusive defense and control of any matter subject to indemnification by you."
602000,602050,602015,192960," 14. DISPUTE RESOLUTION/BINDING ARBITRATION/CLASS ACTION WAIVER. 14.1. YOU AND BNEA AGREE TO RESOLVE ALL DISPUTES AND CLAIMS BETWEEN YOU AND BNEA IN INDIVIDUAL BINDING ARBITRATION.  THAT INCLUDES, BUT IS NOT LIMITED TO, ANY CLAIMS ARISING OUT OF OR RELATING TO: (A) ANY ASPECT OF THE RELATIONSHIP BETWEEN YOU AND BNEA; (B) THIS EULA; OR (C) YOUR ACCESS TO AND USE OF THE GAME.  IT APPLIES REGARDLESS OF WHETHER SUCH CLAIMS ARE BASED IN CONTRACT, TORT, STATUTE, FRAUD, UNFAIR COMPETITION, MISREPRESENTATION, OR ANY OTHER LEGAL THEORY. 14.2. However, this Section does not apply to the following types of claims or disputes, which you or BNEA may bring in any court with jurisdiction: (i) claims of infringement or other misuse of intellectual property rights, including such claims seeking injunctive relief; and (ii) claims related to or arising from any alleged unauthorized use, piracy, or theft. 14.3. This Section does not prevent you from bringing your dispute to the attention of any federal, state, or local governme 602000,602050,602016,203182, 15. GOVERNING LAW.  Any dispute not subject to arbitration, or where no election to arbitrate has been made, will be decided by the state or federal court located in Santa Clara County, California, and you and BNEA agree to submit to the personal jurisdiction of that court.  Except as otherwise set forth herein, this EULA shall be governed by, and will be construed under, the laws of California and the United States of America, without regard to choice of law or conflict of law principles. The UN Convention on Contracts for the International Sale of Goods is expressly disclaimed."
602000,602050,602017,204360," 16. MISCELLANEOUS. If any provision of this EULA is held to be invalid or unenforceable, such provision shall be struck and the remaining provisions will remain in effect and be enforced as if the invalid or unenforceable provision were not contained in the EULA.  BNEA’s failure to act with respect to a breach by you or others does not waive its right to act with respect to subsequent or similar breaches.  You may not assign or transfer this EULA or your rights, and any attempt to the contrary is void.  This EULA sets forth the entire understanding and agreement between BNEA and you with respect to the subject matter."
602000,602050,602018,205616," If you have any questions concerning this EULA, you may contact BANDAI NAMCO Entertainment America Inc.’s customer service at http://www.bandainamcoent.com/company/support.html or at BANDAI NAMCO Entertainment America Inc., 2051 Mission College Boulevard, Santa Clara, California 95054,"USA.""
