IdMin,IdMax,Index,TableOffset,Text 
3530000,3530000,3530000,72286,"Elementary miracle among clerics. Creates a shockwave. While it inflicts no direct damage, this miracle propels foes back, staggering them. Can also defend against incoming arrows."
3531000,3531000,3531000,72650,"Primal form of Force. Creates a powerful shockwave. Wrath of the Gods is an epic tale, while Force is but a woefully incomplete version of that yarn. This primal account of profound fury emits a shockwave that also inflicts damage."
3532000,3532000,3532000,73118,"Traditional miracle of Catarina. Releases a shockwave in front. The people of lands known for festivity and drink are typically outspoken. One can be sure that they will not bottle their emotions, instead venting anger and the like with confidence."
3540000,3540000,3540000,73618,"Miracle of stray souls. Displays more help from other worlds and reveals summon signs without using an ember. Faith serves as a guide for clerics, meaning they should have no need for secondhand wisdom. Be that as it may, this miracle has been passed down from soul to soul, providing a tiny ray of hope for the lost."
3550000,3550000,3550000,74258,"Miracle allegedly used by Warriors of Sunlight. Hurls a lightning spear. The spears inflict lightning damage, providing an effective counter to magic or fire. Especially powerful against metal armor and dragons."
3551000,3551000,3551000,74686,"Primal account of Lightning Spear, which tells of an ancestral dragonslayer. Hurls a giant lightning spear. Gwyn, the First Lord, slew dragons with his sunlight spear, a tradition upheld by his firstborn and the greatspear he wielded. Much of this resplendent tale of father and son, while epic, remains tragically untold. "
3552000,3552000,3552000,75340,"Miracle of Gwyn, the First Lord. Hurls a sunlight spear. The tales of Gwyn's Archdragon hunts describe the inception of the Age of Fire."
3553000,3553000,3553000,75616,"Miracle of the Nameless King, ally to the ancient dragons. Calls forth furious bolts of lightning. Once a slayer of dragons, the former king and wargod tamed a Stormdrake, on which he led a lifetime of battle. This miracle is likely a tale of their bond."
3554000,3554000,3554000,76130,"Dark miracle taught in the Cathedral of the Deep. Summons insect swarm to feast on foes. These insects which lurk in the Deep have tiny jaws lined with fangs to tear open the skin and burrow into the flesh in the blink of an eye, causing intense bleeding."
3555000,3555000,3555000,76646,"Miracle of Dorhys the deranged evangelist. Summons great insect swarm to feast on foes. Those who linger too long on the brink of the Deep will often slip. Dorhys is sure to have wallowed in this darkness, intoxicated by its peril."
3560000,3560000,3560000,77114,"Miracle of clerics who wield weapons. Increases magic damage absorption by covering the body in a white protective coating. There was a short period in history where clerics and sorcerers opposed one another. Thus it became necessary for even simple clerics to have some means of opposing magic."
3561000,3561000,3561000,77710,"The tale which was later interpreted as Magic Barrier. Greatly increases magic damage absorption by covering the body in a strong white protective coating. Said to be a tale of Havel the Rock, arch enemy of Seath the Scaleless. Havel despised magic, and was never complacent in preparing means to counter it."
3563000,3563000,3563000,78332,"Miracle of those chosen by the Sunlight covenant. Temporarily boosts attack and damage absorption for self and those in the vicinity. This is the tale of the Sun's firstborn, his faithful first knight, and the brave dragonslayer who served them both."
3581000,3581000,3581000,78838,"Miracle of the Sable Church of Londor. Prevents spells in vicinity, including one's own. Members of the Sable Church are all trained swordsmen, each sworn only to their weapons as they bear the leaden silence of Londor."
3590000,3590000,3590000,79282,"Miracle allegedly wielded by a certain  dragonslayer knight in the Age of Gods. Reinforces right weapon with lightning. Tales of dragonslayers are now a rare thing, told only in fragments and whispers in remote regions."
3591000,3591000,3591000,79726,"Miracle of those who devoted themselves to the Darkmoon covenant. Reinforces right weapon with Darkmoon light. Miracles of the Darkmoon are tales of revenge, but Captain Yorshka recites only for the sake of remembering her brother, without knowledge of its meaning. Perhaps this is better, as revenge is better left to the Blades."
3640000,3640000,3640000,80394,"Miracle of the Sable Church of Londor. Reinforces right weapon with dark. The third daughter Liliane, one of the founders of the Sable Church, is said to recount tales that portray the suffering and conflict of Hollows."
3700000,3700000,3700000,80838,"Sacrilegious miracle of the Sable Church of Londor. Bless corpses, transforming them into traps. Londor, the Hollow Realm, is a society of undead, comprised of the corpses and shades of those who led unsavory lives. Is such blessing really something one must ponder?"
3710000,3710000,3710000,81376,"A lost dragonslaying miracle. Strikes with a stake of lightning. This tale describes the lost practices of ancient dragonslayers, who found that in order to pierce dragonscale, lightning should not be hurled as a bolt, but rather be thrust as a stake directly into the dragon's hide, to be truly effective."
3720000,3720000,3720000,81994,"Miracle of Gertrude, the Heavenly Daughter. Brings down multiple pillars of light in vicinity. The Queen's holy maiden Gertrude was visited by an angel, who revealed this tale to her. Despite losing both her sight and her voice, she was determined to record the tale. Ordinary men cannot decipher her fragmentary scrawl, nor comprehend how it became the foundation of the Angelic faith of Lothric."
3730000,3730000,3730000,82796,"Miracle of Aldrich, Devourer of Gods. Steals HP of foes using an illusory scythe. Aldrich dreamt as he slowly devoured the God of the Darkmoon. In this dream, he perceived the form of a young, pale girl in hiding."
3750000,3750000,3750000,83228,"Dark miracle taught at the Cathedral of the Deep; imparted by the mentor Dorris before she lost her mind. Summon a swarm of insects that nestles within foes. The insects bore completely through the body before continuing to erode everything in the vicinity."
3760000,3760000,3760000,83748,"Miracle taught to Lothric Knights. Blesses right weapon, increasing attack power, as well as gradually restoring HP. The Knight is one of the Three Pillars of Lothric, said to have strengthened ties with the High Priestess after the Scholars acquired the Grand Archives."
3770000,3770000,3770000,84294,"Miracle taught to inaugurated deacons of the Cathedral of the Deep. Slightly boosts attack, damage absorption and resistance, while also increasing stamina recovery speed. The Deep was originally a peaceful and sacred place, but became the final rest for many abhorrent things. This tale of the Deep offers protection for those who worship amidst those horrors."
3780000,3780000,3780000,85022,"Miracle given to those cast out from the Sable Church of Londor. Attracts more attention from foes. This is the only tale known by the exiles, who believe it carries words of forgiveness. Cursed journeys, too, must ultimately come to an end."
